transaction_date;month_name;month_id;day_name;day_number;trans_count;products_sold;product_category;product_detail;product_type;store_location;time_bucket;Total_revenue
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Afternoon;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Earl Grey Lg;Brewed Black tea;Astoria;Afternoon;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Afternoon;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Hell's Kitchen;Afternoon;5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Flavours;Hazelnut syrup;Regular syrup;Lower Manhattan;Afternoon;4
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Hell's Kitchen;Afternoon;11,25
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Lower Manhattan;Afternoon;15
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;Lemon Grass;Herbal tea;Hell's Kitchen;Afternoon;8,95
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Ginger Biscotti;Biscotti;Astoria;Afternoon;3,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;Earl Grey;Black tea;Astoria;Afternoon;8,95
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Afternoon;21,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Hell's Kitchen;Afternoon;8
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;English Breakfast Rg;Brewed Black tea;Hell's Kitchen;Afternoon;7,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Astoria;Afternoon;14,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Flavours;Hazelnut syrup;Regular syrup;Hell's Kitchen;Afternoon;1,6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Lower Manhattan;Afternoon;6,2
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Lower Manhattan;Afternoon;4,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Hell's Kitchen;Afternoon;4,75
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Afternoon;30
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Tea;Serenity Green Tea Rg;Brewed Green tea;Hell's Kitchen;Afternoon;10
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Hell's Kitchen;Afternoon;4,4
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Tea;Spicy Eye Opener Chai Rg;Brewed Chai tea;Lower Manhattan;Afternoon;12,75
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Bakery;Hazelnut Biscotti;Biscotti;Lower Manhattan;Afternoon;9,75
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Bakery;Cranberry Scone;Scone;Lower Manhattan;Afternoon;6,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Bakery;Jumbo Savory Scone;Scone;Astoria;Afternoon;7,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Organic Decaf Blend;Organic Beans;Lower Manhattan;Afternoon;22,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Rg;Organic brewed coffee;Astoria;Afternoon;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Lower Manhattan;Afternoon;2,4
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Bakery;Ginger Scone;Scone;Lower Manhattan;Afternoon;13
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Espresso Roast;Espresso Beans;Lower Manhattan;Afternoon;14,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Branded;I Need My Bean! Diner mug;Housewares;Hell's Kitchen;Afternoon;12
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;Traditional Blend Chai;Chai tea;Astoria;Afternoon;8,95
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Ethiopia Rg;Gourmet brewed coffee;Lower Manhattan;Afternoon;12
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Lower Manhattan;Afternoon;18,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Astoria;Afternoon;3,5
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Astoria;Afternoon;7,35
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Hell's Kitchen;Afternoon;15
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Afternoon;2,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Earl Grey Rg;Brewed Black tea;Astoria;Afternoon;10
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Afternoon;5
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Hell's Kitchen;Afternoon;7,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Cappuccino;Barista Espresso;Lower Manhattan;Afternoon;7,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Cappuccino Lg;Barista Espresso;Lower Manhattan;Afternoon;4,25
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Lower Manhattan;Afternoon;8
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;English Breakfast Lg;Brewed Black tea;Lower Manhattan;Afternoon;6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Lower Manhattan;Afternoon;4,9
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Flavours;Carmel syrup;Regular syrup;Astoria;Afternoon;3,2
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Espresso shot;Barista Espresso;Astoria;Afternoon;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Afternoon;3
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Bakery;Cranberry Scone;Scone;Hell's Kitchen;Afternoon;6,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Primo Espresso Roast;Espresso Beans;Hell's Kitchen;Afternoon;20,45
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Civet Cat;Premium Beans;Lower Manhattan;Afternoon;45
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Sm;Organic brewed coffee;Lower Manhattan;Afternoon;4,4
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;English Breakfast;Black tea;Lower Manhattan;Afternoon;8,95
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Drinking Chocolate;Dark chocolate Lg;Hot chocolate;Astoria;Afternoon;9
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Lower Manhattan;Afternoon;5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Astoria;Afternoon;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Earl Grey Lg;Brewed Black tea;Lower Manhattan;Afternoon;12
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Hazelnut Biscotti;Biscotti;Astoria;Afternoon;3,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Afternoon;4
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Croissant;Pastry;Hell's Kitchen;Afternoon;3,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Croissant;Pastry;Astoria;Afternoon;3,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Astoria;Afternoon;12
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Lower Manhattan;Afternoon;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Peppermint Lg;Brewed herbal tea;Hell's Kitchen;Afternoon;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Jamacian Coffee River;Premium Beans;Astoria;Afternoon;19,75
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Lower Manhattan;Afternoon;19
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Latte Rg;Barista Espresso;Lower Manhattan;Afternoon;8,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Latte;Barista Espresso;Astoria;Afternoon;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Cappuccino;Barista Espresso;Hell's Kitchen;Afternoon;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Afternoon;2
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Cappuccino Lg;Barista Espresso;Astoria;Afternoon;4,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Afternoon;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Earl Grey Rg;Brewed Black tea;Lower Manhattan;Afternoon;2,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Latte;Barista Espresso;Lower Manhattan;Afternoon;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Hell's Kitchen;Afternoon;3,1
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Hell's Kitchen;Afternoon;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Morning Sunrise Chai Lg;Brewed Chai tea;Astoria;Afternoon;8
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Hell's Kitchen;Afternoon;7
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Ethiopia;Gourmet Beans;Lower Manhattan;Afternoon;21
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Tea;Traditional Blend Chai Lg;Brewed Chai tea;Hell's Kitchen;Evening;18
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Tea;English Breakfast Rg;Brewed Black tea;Hell's Kitchen;Evening;10
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Hell's Kitchen;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Bakery;Cranberry Scone;Scone;Hell's Kitchen;Evening;13
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Lower Manhattan;Evening;2,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Lower Manhattan;Evening;6,2
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Bakery;Ginger Scone;Scone;Lower Manhattan;Evening;6,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Earl Grey Rg;Brewed Black tea;Lower Manhattan;Evening;2,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Hell's Kitchen;Evening;9
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Ouro Brasileiro shot;Barista Espresso;Hell's Kitchen;Evening;9
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Bakery;Jumbo Savory Scone;Scone;Hell's Kitchen;Evening;11,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Hell's Kitchen;Evening;4
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;English Breakfast;Black tea;Hell's Kitchen;Evening;8,95
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Spicy Eye Opener Chai Lg;Brewed Chai tea;Astoria;Evening;3,1
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Astoria;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;Peppermint;Herbal tea;Astoria;Evening;8,95
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Astoria;Evening;2,4
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Ginger Biscotti;Biscotti;Astoria;Evening;3,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Cappuccino;Barista Espresso;Astoria;Evening;15
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Hell's Kitchen;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Bakery;Oatmeal Scone;Scone;Astoria;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Ethiopia Sm;Gourmet brewed coffee;Lower Manhattan;Evening;8,8
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Coffee;Cappuccino Lg;Barista Espresso;Hell's Kitchen;Evening;21,25
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Hell's Kitchen;Evening;2,4
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Bakery;Hazelnut Biscotti;Biscotti;Hell's Kitchen;Evening;9,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Hell's Kitchen;Evening;2,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Astoria;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Lower Manhattan;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;5;5;Coffee;Brazilian Sm;Organic brewed coffee;Hell's Kitchen;Evening;11
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Cappuccino Lg;Barista Espresso;Lower Manhattan;Evening;4,25
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Flavours;Carmel syrup;Regular syrup;Lower Manhattan;Evening;2,4
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Hazelnut Biscotti;Biscotti;Lower Manhattan;Evening;3,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Lower Manhattan;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Serenity Green Tea Lg;Brewed Green tea;Astoria;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;English Breakfast Lg;Brewed Black tea;Lower Manhattan;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Peppermint Lg;Brewed herbal tea;Hell's Kitchen;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Ethiopia Rg;Gourmet brewed coffee;Astoria;Evening;9
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Latte Rg;Barista Espresso;Hell's Kitchen;Evening;8,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Flavours;Hazelnut syrup;Regular syrup;Hell's Kitchen;Evening;0,8
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Tea;Earl Grey Rg;Brewed Black tea;Astoria;Evening;20
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Tea;Serenity Green Tea Lg;Brewed Green tea;Hell's Kitchen;Evening;15
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Hell's Kitchen;Evening;9,3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Lg;Organic brewed coffee;Astoria;Evening;7
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Astoria;Evening;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Lower Manhattan;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Ethiopia Sm;Gourmet brewed coffee;Astoria;Evening;6,6
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Coffee;Brazilian Lg;Organic brewed coffee;Lower Manhattan;Evening;24,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Bakery;Almond Croissant;Pastry;Lower Manhattan;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Rg;Organic brewed coffee;Lower Manhattan;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Astoria;Evening;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Drinking Chocolate;Sustainably Grown Organic Rg;Hot chocolate;Lower Manhattan;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee beans;Our Old Time Diner Blend;House blend Beans;Hell's Kitchen;Evening;36
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Branded;I Need My Bean! Latte cup;Housewares;Hell's Kitchen;Evening;28
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Ethiopia Sm;Gourmet brewed coffee;Hell's Kitchen;Evening;4,4
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Latte;Barista Espresso;Lower Manhattan;Evening;11,25
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;English Breakfast Rg;Brewed Black tea;Lower Manhattan;Evening;10
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Sm;Organic brewed coffee;Lower Manhattan;Evening;2,2
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Lower Manhattan;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Chocolate Chip Biscotti;Biscotti;Lower Manhattan;Evening;3,5
2023/06/12;Jun;2023-Jun;Mon;2;3;3;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Hell's Kitchen;Evening;17,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Loose Tea;Serenity Green Tea;Green tea;Astoria;Evening;9,25
2023/06/12;Jun;2023-Jun;Mon;2;4;4;Tea;Earl Grey Rg;Brewed Black tea;Hell's Kitchen;Evening;15
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Flavours;Chocolate syrup;Regular syrup;Lower Manhattan;Evening;0,8
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Hell's Kitchen;Evening;15
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Jamaican Coffee River Sm;Premium brewed coffee;Lower Manhattan;Evening;7,35
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Hell's Kitchen;Evening;10
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Evening;2,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Our Old Time Diner Blend Sm;Drip coffee;Astoria;Evening;2
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Jamaican Coffee River Lg;Premium brewed coffee;Astoria;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Rg;Brewed herbal tea;Hell's Kitchen;Evening;2,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;English Breakfast Lg;Brewed Black tea;Astoria;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Peppermint Rg;Brewed herbal tea;Lower Manhattan;Evening;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Jumbo Savory Scone;Scone;Lower Manhattan;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Latte Rg;Barista Espresso;Lower Manhattan;Evening;4,25
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Lower Manhattan;Evening;1,6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Almond Croissant;Pastry;Astoria;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Lower Manhattan;Evening;2,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Peppermint Rg;Brewed herbal tea;Astoria;Evening;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Brazilian Rg;Organic brewed coffee;Hell's Kitchen;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;English Breakfast Lg;Brewed Black tea;Hell's Kitchen;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Our Old Time Diner Blend Lg;Drip coffee;Hell's Kitchen;Evening;9
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Flavours;Chocolate syrup;Regular syrup;Astoria;Evening;1,6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Cappuccino Lg;Barista Espresso;Astoria;Evening;8,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Jumbo Savory Scone;Scone;Astoria;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Earl Grey Lg;Brewed Black tea;Hell's Kitchen;Evening;9
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Croissant;Pastry;Hell's Kitchen;Evening;3,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Traditional Blend Chai Rg;Brewed Chai tea;Astoria;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Astoria;Evening;14
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Chocolate Croissant;Pastry;Astoria;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Almond Croissant;Pastry;Hell's Kitchen;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Packaged Chocolate;Dark chocolate;Drinking Chocolate;Hell's Kitchen;Evening;6,4
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Latte;Barista Espresso;Hell's Kitchen;Evening;3,75
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Tea;Lemon Grass Lg;Brewed herbal tea;Hell's Kitchen;Evening;6
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee beans;Ethiopia;Gourmet Beans;Hell's Kitchen;Evening;21
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Flavours;Carmel syrup;Regular syrup;Hell's Kitchen;Evening;0,8
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Coffee;Our Old Time Diner Blend Rg;Drip coffee;Astoria;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;2;2;Tea;Peppermint Rg;Brewed herbal tea;Hell's Kitchen;Evening;7,5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Columbian Medium Roast Sm;Gourmet brewed coffee;Astoria;Evening;2
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Hell's Kitchen;Evening;5
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Coffee;Ethiopia Rg;Gourmet brewed coffee;Hell's Kitchen;Evening;3
2023/06/12;Jun;2023-Jun;Mon;2;1;1;Bakery;Chocolate Croissant;Pastry;Hell's Kitchen;Evening;3,75
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Drinking Chocolate;Sustainably Grown Organic Lg;Hot chocolate;Astoria;Morning;61,75
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Tea;Morning Sunrise Chai Rg;Brewed Chai tea;Astoria;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Espresso shot;Barista Espresso;Lower Manhattan;Morning;30
2023/06/13;Jun;2023-Jun;Tue;3;13;13;Flavours;Carmel syrup;Regular syrup;Lower Manhattan;Morning;16
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Coffee;Espresso shot;Barista Espresso;Astoria;Morning;18
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Tea;English Breakfast Lg;Brewed Black tea;Astoria;Morning;15
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Almond Croissant;Pastry;Astoria;Morning;11,25
2023/06/13;Jun;2023-Jun;Tue;3;6;6;Coffee;Columbian Medium Roast Rg;Gourmet brewed coffee;Lower Manhattan;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Tea;English Breakfast Rg;Brewed Black tea;Astoria;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Jamaican Coffee River Rg;Premium brewed coffee;Lower Manhattan;Morning;31
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Cappuccino Lg;Barista Espresso;Lower Manhattan;Morning;51
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Bakery;Cranberry Scone;Scone;Lower Manhattan;Morning;16,25
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Ethiopia Rg;Gourmet brewed coffee;Lower Manhattan;Morning;24
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Drinking Chocolate;Dark chocolate Rg;Hot chocolate;Astoria;Morning;24,5
2023/06/13;Jun;2023-Jun;Tue;3;8;8;Tea;Serenity Green Tea Rg;Brewed Green tea;Astoria;Morning;27,5
2023/06/13;Jun;2023-Jun;Tue;3;7;7;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Lower Manhattan;Morning;36
2023/06/13;Jun;2023-Jun;Tue;3;5;5;Coffee;Columbian Medium Roast Lg;Gourmet brewed coffee;Astoria;Morning;24
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Bakery;Croissant;Pastry;Astoria;Morning;10,5
2023/06/13;Jun;2023-Jun;Tue;3;3;3;Coffee;Latte;Barista Espresso;Astoria;Morning;22,5
2023/06/13;Jun;2023-Jun;Tue;3;4;4;Flavours;Sugar Free Vanilla syrup;Sugar free syrup;Astoria;Morning;4
2023/06/13;Jun;2023-Jun;Tue;3;9;9;Tea;Lemon Grass Rg;Brewed herbal tea;Lower Manhattan;Morning;37,5
